CommentID,VideoID,VideoTitle,AuthorName,AuthorChannelID,CommentText,Sentiment,Likes,Replies,PublishedAt,CountryCode,CategoryID,comment_length,text_fr
Ugz5MnWTYv6MSrRiD1p4AaABAg,DZjrmtFUsrE,5 Easiest Coding Language to learn (my opinion),@DEADYBOYS,UCuJSofkchhiCMOIVgNsZm_w,Mam Excel Software free resource ke topic pr ek video creat kre please jisse me ek skill devlope kr saku and earning,Neutral,1,0,2022-11-17 05:15:31,IN,27,116,Mam Excel Logiciel libre ressource sujet ke pr ek vidéo creat kre s'il vous plaît jisse me ek compétence devlope kr saku et gagner
UgyAlXS5CpMHlEiQ19R4AaABAg,LZBM-4cdBM4,This knocks it all down: Former Trump acting attorney general,@judy.mckillip,UCiEVEuqT_kYtFub1is9C38w,"The democratic Congress needs to come back to reality as we the people know how, who,what and where you are corrupt.",Negative,0,1,2022-07-13 11:37:51,US,25,116,"Le Congrès démocratique doit revenir à la réalité comme nous, les gens le savons, qui, quoi et où vous êtes corrompus."
Ugz9FiVt-MHGEKEIoep4AaABAg,zcDSGCBWf1g,WHY IS AMIR ALWAYS SAYING “SIR”? 🙏😭,@ItsSavArt,UC8YnZ-0MiyClO2xz_pJkyog,I heard sir so many times it doesn't even sound like a word to me anymore,Neutral,0,0,2025-01-12 22:46:38,AU,15,73,J'ai entendu si souvent que ça ne ressemble plus à un mot pour moi.
UgwKPwocRuJSG1N1GV94AaABAg_aug,xJq0EQMFGyg,Open Source Project Launch | FreeAPI.app,AugmentedUser,AugmentedCID,"When I click on 'docks' or 'set-up' video it doesn't actually open anything, it just redirects back to the same home page.",Negative,0,0,2025-02-02 12:03:39,IN,27,122,"Lorsque je clique sur 'docks' ou 'set-up' vidéo, il n'ouvre en fait rien, il redirige simplement vers la même page d'accueil."
UgxQGv2ZIOvQnL4O3hl4AaABAg,-GL69i8A9Ek,How to Be an Expert in Your Field,@savagetv6460,UCdAf0Rt2EDBxeC7ktnztJeQ,Ben just took shots at drama tube lol,Neutral,0,0,2022-02-11 08:59:08,US,25,37,Ben vient de prendre des photos au drama tube lol
UgyXoMfpHdSME_r-vOJ4AaABAg,uwh1jgwnbuM,Marine discharged for ripping Afghanistan withdrawal speaks out,@rojerodonald6191,UCktFCIP1CExMs-l-MgTpF0g,Were will it end .soon i hope.god welling .,Neutral,0,0,2022-05-03 22:45:31,US,25,43,Etait-ce la fin .soon j'espère.god gooding .
Ugx_s4Jqs278YkAtHYx4AaABAg_aug,erpPQDSWD0k,Healing illness with the subconscious mind | Danna Pycher | TEDxPineCrestSchool,AugmentedUser,AugmentedCID,"I used to believe your diet led to sickness; however, a study on mice revealed that those with emotional stability due to the clean cage environment didn't get sick, while the others did.",Neutral,0,0,2025-02-04 23:33:02,US,25,187,"J'avais l'habitude de croire que votre régime a conduit à la maladie; cependant, une étude sur les souris a révélé que ceux qui ont une stabilité émotionnelle en raison de l'environnement de cage propre ne sont pas tombés malades, tandis que les autres l'ont fait."
UgxUe7MWkUuJb1NKaUB4AaABAg,Kp4CV18JCFo,Ukraine Invasion: Russian nuclear deterrence forces put on high alert,@Iceman-bu1eg,UC7ATcgxme66GgTDWp4_6tHQ,What a frightened little man!,Negative,0,0,2022-02-27 19:09:37,GB,25,29,Quel petit homme effrayé !
UgxDIleEp3s09ScmGFB4AaABAg,UhjmS1-vKa4,Oldham uprising & public inquiry politics – with Raja Miah and Isabel Hardman,@mikefarrell6916,UCmzPTHbkJPmYP2EkeJmXdsg,"It should not require an ""inquiery"" if proper policing had been carried out in first place .",Negative,0,0,2025-01-10 19:13:35,GB,25,92,"Elle ne devrait pas exiger une ""enquête"" si des services de police appropriés avaient été effectués en premier lieu."
Ugw1OEn8jnN-KySmeSF4AaABAg,N7nxlXaYaPI,‘The Five’ talk how Americans are bashing Biden’s presidency,@johnhermann7498,UCa7-NRg2SIq-XIFY_uujztw,"""...America was like ' Let's give this guy a chance'....""

The hell we were!

At least half of us knew he'd be a trainwreck...",Negative,47,2,2022-05-24 04:33:07,CA,25,126,"""... l'Amérique était comme ""Donnons une chance à ce gars.""..."" L'enfer que nous étions! Au moins la moitié d'entre nous savaient qu'il serait un trainwreck..."
UgxHZIFTyXBFuZK4Ny54AaABAg,VVvVxMOrh14,Ab India seekhega Coding ❤️,@Zapverse-z5y,UCQq0H-q7_z60158piuPjxGA,Thanks di for quiring Microsoft because of this I can learn python and java❤❤,Positive,0,0,2024-10-07 12:53:49,IN,27,77,Merci d'avoir demandé Microsoft à cause de cela je peux apprendre le python et le java.
Ugy4CbN8d3X5O1HC0cZ4AaABAg,jLxH6qQaZG0,REBUILDING A SUBSCRIBERS BMW M4 TO CHANGE HIS LIFE,@jason.bochniak,UCSls0wQOayx5aP6Hz-hvQmQ,Nice work Chris and the team. I’m sure Levi will massively appreciate all the hard work. Looking excellent!,Positive,4,0,2025-01-13 22:08:43,IE,2,107,Beau travail Chris et l'équipe. Je suis sûr que Levi appréciera massivement tout le travail dur.
Ugwhz6avDP8ly00HStl4AaABAg,-K7D1Ku7zg4,WILL MY 2.5 RS3 SWAPPED SKODA OCTAVIA VRS DRIVE?... PT5,@sheldonwhitney8169,UCbmHkPRd7cehdc-TGVWbA4A,Can’t wait for the 4wd conversion mate,Positive,0,0,2025-01-13 20:00:17,IE,2,38,J'attends avec impatience le partenaire de conversion 4wd
UgznvnZlsv6VmpZi0yB4AaABAg_aug,sWbUDq4S6Y8,Introduction to Linux – Full Course for Beginners,AugmentedUser,AugmentedCID,GA NAME NOT NAME,Negative,0,0,2025-02-02 12:16:47,US,27,16,NOM DE L'AG NON NOM DE L'AG NON NOM DE L'AG NON NOM DE L'AG NON DE L'AG NON DE L'AG NON DE L'AG NON DE L'AG NON DE L'AG NON DE L'AG NON DE L'AG NON DE L'AG NON DE L'AG NON DE L'AG NON DE L'AG NON DE L'AG NON DE L'AG NON DE L'AG NON DE L'AG NON DE L'AG NON DE L'AG NON DE L'AG NON DE L'AG NON DE L'AG NON DE L'AG NON DE L'AG NON DE L'AG NON DE L'AG NON DE L'AG NON DE L'AG NON DE L'AG NON DE L'AG NON DE L'AG NON DE L'AG NON DE L'AG NON DE L'AG
UgzGVzashYJsoyq8VNh4AaABAg,WEvum6X59dM,How to Install KALI LINUX in Virtual Box [FREE] - Simplest Way | Ethical Hacking 🔥,@developeryashshorts2857,UCdxW5f_4x6XhDgYT8b8ZKBw,Agar Linux install karliya to windows ko kaise chalaye,Neutral,0,0,2023-08-31 13:18:28,IN,27,54,Agar Linux installe karliya sur windows ko kaise chalaye (en anglais seulement) et installe karliya sur windows ko kaise chalaye (en anglais seulement) . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .
UgyscI9idwPLUgrSyu54AaABAg,Zf_6wLyqPDU,Officer quit after this 😂 (@larad_official),@Sean-p4b1h,UCt1IJY002stlZB5SdPBWJFw,Staged,Negative,0,0,2025-01-12 02:31:45,CA,24,6,Mise en œuvre progressive de l'accord sur les tarifs douaniers et le commerce (ci-après dénommés «accord de libre-échange») et de l'accord sur les tarifs douaniers et le commerce (ci-après dénommés «accord de libre-échange») (ci-après dénommés «accord de libre-échange») (ci-après dénommés «accord de libre-échange») (ci-après dénommés «accord de libre-échange») (ci-après dénommés «accord de libre-échange») (ci-après dénommés «accord de libre-échange») (ci-après dénommés «accord de libre-échange») (ci-après dénommés «accord de libre-échange») (ci-après dénommés «accord de libre-échange») (ci-après dénommés «accord de libre-échange») (ci-après dénommés «accord de libre-échange») (ci-après dénommés «accord de libre-échange») (ci-après dénommés «accord de libre-échange») (ci-après dénommés «accord de libre-échange) (ci-après dénommés «accord de libre-échange»)
UgzvrpaL3cU9_Uhx7wh4AaABAg,1kzTzY9hzaA,Giroud VS Lehmann VS Ronaldinho VS Vini Jr VS Neymar VS Ronaldo,@David-j9p3j,UCa07P3qh-e3nBCtIL9jHN5A,All fake,Negative,1,0,2025-01-10 05:35:02,US,17,8,Tous faux
UgynsCJ-7D1ltezIfoB4AaABAg_aug,m_sicljr5bk,The Best Player Ever! (@goleafsg0),AugmentedUser,AugmentedCID,"That dumb, brainless kid is trying to swipe the hockey pick",Negative,0,0,2025-02-03 14:42:59,AU,17,59,"Ce gamin stupide et ingénieux essaie de faire glisser le choix du hockey sur le terrain. C'est un jeu d'enfant, un jeu d'enfant, un jeu d'enfant, un jeu d'enfant, un jeu d'enfant, un jeu d'enfant, un jeu d'enfant, un jeu d'enfant, un jeu d'enfant, un jeu d'enfant, un jeu d'enfant, un jeu d'enfant, un jeu d'enfant, un jeu d'enfant, un jeu d'enfant, un jeu d'enfant, un jeu d'enfant, un jeu d'enfant, un jeu d'enfant, un jeu d'enfant, un jeu d'enfant, un jeu d'enfant, un jeu d'enfant, un jeu d'enfant, un jeu d'enfant, un jeu d'enfant, un jeu d'enfant, un jeu d'enfant, un jeu d'enfant, un jeu d'enfant, un jeu d'enfant, un jeu d'enfant, un jeu d'enfant, un jeu d'enfant, un jeu d'enfant, un jeu d'enfant, un jeu d'enfant."
UgwsYpgtKkacNreqChd4AaABAg,bB3Q9t7gHEo,New details emerge on Hunter Biden laptop emails,@Alknight7,UCfPp-Tw-KNxlMxVgh61JyGQ,3:00 😂😂😂…. 3 year “investigation”… what more do they need? Well sir you would need concrete evidence of a crime. Not a Post writer who is building up hype for her new book on the very issue y’all are speaking about.,Negative,0,0,2022-08-12 10:29:19,CA,25,215,"3h00.... 3 ans d'enquête... de quoi ont-ils besoin de plus? Eh bien monsieur, vous auriez besoin de preuves concrètes d'un crime. Pas un post-écrivain qui est en train de construire hype pour son nouveau livre sur la question même dont vous parlez tous .. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . ."
UgwCD6Wm2wA5tMZXvZV4AaABAg,JiwZQNYlGQI,Failing at Normal: An ADHD Success Story | Jessica McCabe | TEDxBratislava,@anonymousnation5235,UCoKHScix0AE9M7yIeFQNeiA,Watching this because my brain won't shut down and I'm up at 3 am feeling worst about myself. Now i feel better knowing that I'm not alone. Thank you Jessica. ❤,Positive,1,0,2024-12-12 00:31:29,US,25,160,"En regardant ça parce que mon cerveau ne s'éteint pas et que je suis à 3 ans, je me sens mal. Maintenant, je me sens mieux de savoir que je ne suis pas seul. Merci Jessica."
UgxQJ7mblSWGkQE-75x4AaABAg,E0Qqpn8ymko,What is an API?,@justfun591,UCe8txTadjaC7fc4DuPX0W0w,Mein API k barey mein hi search kr raha tha pichley 3 din se or ap ne Video hi bana di. Love From Pakistan,Positive,12,0,2020-11-30 14:11:09,IN,27,106,Mein API k nuey mein hi search kr raha tha pichley 3 din se ou ap ne Video hi bana di. Love From Pakistan
UgzGa_xU8rGRQreWhVl4AaABAg,0-VX8O-yWKU,Putin orders Russian troops into Ukraine separatist regions | DW News,@metaplexstudios2668,UCVFpuDkfUUSZhsOtwryWWZA,"There are few things that people need to be content: home, family, security, and sustainance. If a war is to break out over anything else then people will die needlessly much like in WWI.",Neutral,445,36,2022-02-22 01:07:59,DE,25,187,"Il y a peu de choses que les gens doivent se contenter : la maison, la famille, la sécurité et la soutenance. Si une guerre doit éclater sur quelque chose d'autre, les gens mourront inutilement comme dans la Première Guerre mondiale.. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . ."
UgzqCCpcJVSqEsK7S3x4AaABAg_aug,yH560UPmH9g,Diesel is not flammable,AugmentedUser,AugmentedCID,Excellent suggestion; the residents of Los Angeles should just use diesel to extinguish the fires when the water runs out.,Negative,0,0,2025-02-04 01:46:24,CA,17,122,Excellente suggestion; les habitants de Los Angeles devraient simplement utiliser le diesel pour éteindre les incendies quand l'eau s'épuise... .. .. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .
UgxWpPKE0xTB-Dx9bYl4AaABAg,2uyFVdsO7ss,Bing in Google Clothing,@laf1993,UCEm0UuD_-pL5se_IaQw7ZLg,"Google is cringe, stop giving your data to multi-billion dollar corporations",Negative,0,0,2025-01-11 22:13:19,CA,28,76,"Google est impitoyable, arrêtez de donner vos données à des sociétés multi-milliards de dollars"
Ugz64ssrJERSfknPAjV4AaABAg,_lSyDzmLvSc,International sanctions take toll on Russian economy | DW News,@dazza9859,UCmRLwLe0urXoMb2u73ucEdg,And how long can the EU economy hold out?,Neutral,0,0,2022-08-22 07:41:36,DE,25,41,Et combien de temps l'économie de l'UE peut-elle durer?
UgyWAX_CPpFEZaeBn4h4AaABAg_aug,U2SozAs9RzA,Koko Eating Bananas - Binary Search - Leetcode 875 - Python,AugmentedUser,AugmentedCID,The newest test cases indicate that it will,Neutral,0,0,2025-02-04 23:28:47,US,27,43,"Les nouveaux cas d'essai indiquent qu'il s'agira d'un cas d'essai, d'un cas d'essai, d'un cas d'essai, d'un cas d'essai, d'un cas d'essai, d'un cas d'essai, d'un cas d'essai, d'un cas d'essai, d'un cas d'essai, d'un cas d'essai, d'un cas d'essai, d'un cas d'essai, d'un cas d'essai, d'un cas d'essai, d'un cas d'essai, d'un cas d'essai, d'un cas d'essai, d'un cas d'essai, d'un cas d'essai, d'un cas d'essai, d'un cas d'essai, d'un cas d'essai, d'un cas d'essai, d'un cas d'essai, d'un cas d'essai, d'un cas d'essai, d'un cas d'essai ou d'un cas d'essai."
UgzhNcEP1R-r1mN0PmR4AaABAg,GwLajSmcq_U,The cold one-way zoom meeting,@yeabuddy6070,UCEG-OJ9BwoDKgeHwoVZPJgg,Why would anyone want to work for that guy?,Negative,0,0,2021-12-07 13:53:07,US,25,43,Pourquoi quelqu'un voudrait travailler pour ce type ?
UgzxZ6Z6YU8vB_ajCJx4AaABAg_aug,n1SYixHzFhk,"""F*CK YOU, TAYLOR SWIFT!"" Megyn Kelly's UNHINGED Idiotic Rant | The Kyle Kulinski Show",AugmentedUser,AugmentedCID,"For me, independent media includes shows such as pakman, MeidasTouch, The Daily Show, and similar programs.",Neutral,0,0,2025-02-05 02:41:20,US,25,107,"Pour moi, les médias indépendants comprennent des émissions telles que pakman, MeidasTouch, The Daily Show et des programmes similaires."
UgwHSM6owbQyFdAalBh4AaABAg,fmuyVt8AetE,I woke up at 5am for this,@NYIKKKKK,UC2HtcHYwidIKxupFBmJg1Jw,Massive..?,Neutral,0,0,2025-01-14 13:36:16,IE,24,10,Massive..?
Ugz0A8wFUu2ymy2X_3p4AaABAg,VgFmqcru-mk,Russia and Ukraine: How their military forces compare,@Chyke651,UCCltdqlqWn_zMUXSQLUpFVg,27 countries vs 1 country and it’s even match. 😳😳,Neutral,36,11,2022-02-22 18:11:30,GB,25,49,27 pays vs 1 pays et il est même égal. -----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
UgyunG-67vqnzRMEp1R4AaABAg,JxzZxdht-XY,Django Tutorial In Hindi,@randomperson7009,UC5rK68iyhJmL5SUNpybiAkg,"You are doing really great job because you are not only teaching students in India, but your content is also helpful to indians living in USA who wants to become full-stack developer.  keep it up man !✌️✌️",Positive,72,2,2020-12-26 23:59:17,IN,27,205,"Vous faites vraiment un très bon travail parce que vous n'enseignez pas seulement les étudiants en Inde, mais votre contenu est également utile aux Indiens vivant aux États-Unis qui veulent devenir développeur de plein-tack. le garder jusqu'à l'homme !.. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . ."
UgywI_WUcv_YiHQ-X4V4AaABAg,8tEpCj_yvxU,Mel Gibson's message to Newsom: 'Spend less on hair gel!',@stevencohen-musial2380,UC-GS0r2hy5Bn3pToR1bzRfA,"From Up State NY.....Dear Mel Gibson, we are so sorry for the loss of your home.
We are praying for you and your Family, as well as ALL Family's, that also suffered loss.",Neutral,140,6,2025-01-11 02:28:34,CA,25,170,"Cher Mel Gibson, nous sommes tellement désolés de la perte de votre maison. Nous prions pour vous et votre famille, ainsi que pour toutes les familles, qui ont également souffert de la perte de votre maison.... . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . ."
